data_project_995994_2025_05_05
lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;v_23;v_3;v_1;v_2;v_16;v_357;v_377;v_378;v_457;v_17;v_18;v_25;v_359;v_452;v_380;v_421;v_368;v_374;v_28;v_29;v_572;v_34;v_35;v_36;v_37;v_38;v_39;v_40;v_41;v_42;v_43;v_44;v_47;v_667;v_668;v_669;v_461;v_454;v_45;v_46;v_455;v_482;v_484;v_487;v_76;v_73;v_79;v_68;v_70;v_71;v_74;v_78;v_77;v_75;v_69;v_72;v_466;v_557;v_576;v_80;v_81;v_87;v_92;v_88;v_91;v_83;v_93;v_89;v_90;v_84;v_86;v_82;v_85;v_463;v_558;v_575;v_95;v_96;v_577;v_670;v_671;v_672;v_673;v_674;v_675;v_676;v_677;v_97;v_98;v_99;v_100;v_101;v_102;v_303;v_103;v_422;v_104;v_105;v_343;v_344;v_345;v_346;v_347;v_348;v_349;v_350;v_351;v_423;v_559;v_560;v_561;v_562;v_563;v_564;v_565;v_566;v_567;v_568;v_569;v_158;v_159;v_160;v_161;v_162;v_573;v_574;v_163;v_164;v_385;v_386;v_418;v_409;v_410;v_388;v_389;v_392;v_393;v_394;v_395;v_396;v_397;v_399;v_401;v_402;v_403;v_404;v_411;v_405;v_408;v_407;v_406;v_387;v_417;v_459;v_571;v_246;v_248;v_250;v_252;v_254;v_277;v_278;v_279;v_280;v_281;v_282;v_283;v_284;v_285;v_286;v_194;v_297
580;0;0;20;0;-77;0;-77;-66;-77;-66;-77;-77;-77;-66;-77;-77;-66;-77;-77;-77;-77;-66;-77;-66;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66
581;0;0;20;0;-77;0;-77;-66;-77;-66;-77;-77;-77;-66;-77;-77;-66;-77;-77;-77;-77;-66;-77;-66;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66
582;0;0;31;6650617;-77;2274;33;50;13;-99;1;1;6;-99;2;11;-99;4;1;2;1;-99;2;-99;1;0;0;0;-99;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;-99;2;5;4;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;-99;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;-99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;-99;-66;-66;-66;-66;-66;-66;-66;-66;-66;Textual requirements with external links to legal documents;5;3;5;2;5;4;4;5;2;4;2;0;0;1;0;0;0;0;0;-99;2;4;4;2;4;2;2;2;2;4;2;4;2;4;2;2;3;2;3;4;4;3;1;1;1;5;1;2;12;6;10;14;The client representative who participates in the meetings with the Requirements Team does not make decisions. He needs to validate with his superiors and bring the information the following week. This impacts the definition and validation of requirements;changes in business rules due to change of management responsible for the project;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
583;0;0;31;6650617;-77;2674;82;80;12;-99;2;1;5;-99;2;8;-99;2;3;2;1;-99;5;-99;1;0;0;0;-99;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;-99;2;3;3;4;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;-99;1;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;-99;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;-99;-66;-66;Text & Acceptance Criteria;-66;Architectural principles & SLO/SLA;Architectural principles & SLO/SLA;Architectural principles & Security Concept;-66;-66;-66;5;1;1;2;4;4;2;5;3;4;5;1;0;1;0;0;0;0;0;-99;4;4;4;4;2;4;1;4;2;2;3;4;2;2;2;4;2;2;2;2;2;4;2;3;2;2;2;1;24;16;4;18;Project teams are cut along technology;Previous experiences & previously build applications that we aim to change;Missing willingness to solve problems when they get relevant, rather everything needs to be checked & analysed now. This leads to vagueness in key requirements for now;As we have many, many stakeholders we include them step-by-step. This leads to multiple discussions on the same items;"Project teams are cut along technology; previous experiences that solved a given problem at that time, but do not the reflect there changes aimed for";Makes it harder to gain a shared idea/vision/understanding;"Hard to establish alignment & enable autonomy; hard decision making";Makes it hard to get started;-99;"Hard to establish alignment & enable autonomy; hard decision making";-99;Prioritisation & cutting the requirements into iterations: what do we need to know? Where can we delay decisions in order to learn & get feedback with has been build
584;0;0;31;6650617;-77;1259;18;10;4;-99;1;1;5;-99;3;9;-99;1;1;2;2;-99;5;-99;1;0;0;0;-99;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;-99;2;5;5;1;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;-99;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;-99;2;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;-99;-66;Part of requirements engineering document;-66;-66;-66;Risk-Management;Risk-Management;Usability Files;-66;Part of requirements engineering document;4;4;2;1;2;4;1;4;4;1;2;0;1;1;0;0;0;0;0;-99;1;1;2;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;10;12;13;0;Not enough experience;Not enough experience;Not enough experience;Not enough experience;-66;Some requirements were not implemented;No implications;No implications;No implications;-66;No.;-99
585;0;0;31;6650617;-77;2567;169;3;16;-99;2;1;6;-99;5;3;-99;2;2;3;2;-99;1;-99;0;1;0;0;-99;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;-99;2;3;4;3;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;-99;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;-99;3;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;-99;-66;Using plain language and user stories mostly on testing;Graphically;-66;-66;-66;-66;-66;-66;-66;5;4;3;4;5;4;2;4;3;2;4;0;1;0;0;0;0;0;0;-99;3;4;4;4;2;5;3;4;3;4;4;4;4;2;2;4;5;3;3;1;3;5;1;1;5;4;2;6;8;22;17;25;Project manager not understanding capabilities of all technologies;-99;Inconsistent names for specific topics/things;-99;Project lacked documentation from the beginning;Wasting time on implementing features that are not needed;-99;Wasted time on straightening the terms out;-99;Joining team members having troubles with getting along on the project;-99;-99
586;0;0;31;6650617;-77;2030;33;7;21;-99;2;1;6;-99;3;6;-99;3;5;3;1;-99;1;-99;1;0;0;0;-99;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;-99;1;4;4;1;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;-99;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;-99;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;-99;-66;-66;-66;-66;-66;-66;-66;prototyping in figma with various examples of scenarios and devices and free text;-66;free text with summary of restrictions in topics and link to documentation;5;2;4;4;5;4;4;5;1;4;2;0;0;0;0;0;0;1;1;we do not have testers, testing is the responsibility of the developer and ultimately the product manager and product design;2;3;2;2;4;5;3;3;5;4;4;2;2;2;2;2;4;3;4;2;2;4;2;2;5;3;3;6;5;9;11;17;Little criticality in the refinement stage and need to advance with development;the communication of versions, evolutions, corrections is not standardized and it is also almost impossible to keep track of the volume of changes in all projects that may have conflicting contexts or generate unwanted effects;we do not have a documentation standard;urgency to solve the problem or because it is something very quick to solve or do. Therefore, it is quicker to implement and does not generate process dependency;because they are usually very repetitive they end up being neglected;changes that need to be made urgently and unwanted side effects;unwanted side effects with impact on other areas;difficulty in developing something, because you never know the rule, and when we have something we don't know if it is reliable;A critical analysis is not carried out, which can generate negative impacts;important points may be hidden;-99;It is difficult to define how much information is enough to continue with development, which often results in long and unhelpful documents that end up being discarded.
587;0;0;31;6650617;-77;2612;169;6;15;-99;2;2;3;-99;2;3;-99;1;1;2;1;-99;1;-99;1;0;0;0;-99;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;-99;2;4;4;3;0;0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;-99;0;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;-99;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;-99;-66;We document maintainability requirements using textual descriptions focused on modularity and ease of change. Architecture diagrams and adherence to clean code principles (SOLID) are often included to support maintainability goals.;-66;-66;Reliability is specified using quantified metrics such as system availability (99.99% uptime). We also describe fault handling, backup procedures, and recovery mechanisms;-66;Security requirements are defined using both quantified and descriptive approaches, AES-256 encryption, role-based access control, and compliance with GDPR or ISO standards;We document usability requirements using user scenarios, interface mockups, and descriptive usability goals such as learnability and accessibility. Feedback from users is used to refine usability expectations;-66;Legal and regulatory constraints are listed explicitly, referencing applicable laws and how they impact system behavior. We include interpretations and compliance requirements for clear implementation;3;2;2;2;4;4;2;2;1;2;3;0;1;1;0;0;0;0;0;-99;1;1;2;2;2;3;1;2;3;4;2;2;2;2;1;2;2;1;2;2;2;1;2;1;4;2;1;3;1;7;12;14;"lack of regular feedback sessions; limited user involvement during early project stages";"The problem stemmed from unclear roles and responsibilities; missing documentation standards; relying too much on informal communication.";"It was caused by limited availability of the project lead; lack of proactive issue resolution";"This occurred due to missing stakeholder input; insufficient initial analysis; restricted access to key business data and decision-makers";"The issue was caused by unrealistic planning; frequent scope changes; lack of buffer time for unexpected issues";"This leads to mismatched expectations; late discovery of user needs; reduced user satisfaction with the final product";"It results in misunderstandings; duplicated or conflicting work; delays in decision-making and task execution";"This causes a lack of direction; unresolved issues piling up; decreased team motivation and efficiency";"It leads to poorly aligned solutions; missed business opportunities; increased risk of rework or change requests later in the project";"This results in lower quality deliverables; increased stress and burnout; potential failure to meet project deadlines";-99;-99
588;0;0;31;6650617;-77;2095;169;11;2;-99;1;1;3;-99;1;3;-99;3;1;2;1;-99;7;-99;1;0;0;0;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-99;2;5;4;2;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;-99;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;-99;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;3;3;3;3;3;3;3;3;3;3;3;0;0;1;0;0;0;0;0;-99;1;3;3;2;2;4;1;4;2;3;2;3;2;2;2;5;4;2;2;3;2;4;4;4;3;3;3;6;16;5;23;22;misunderstanding of the requirement;issuer of the requirement didnt put too much thought in it;due to misunderstandings;different accents might make it difficult to understand one another;language barriers;too few story points assigned to the task, the task being much more difficult or time consuming;implemented interpretation might not align with real requirement;time costs;inability to work without proper understanding of what has to be done;lack of standard;-99;-99
589;0;0;31;6650617;-77;881;169;13;21;-99;1;1;3;-99;1;3;-99;2;1;1;6;-99;7;-99;1;0;0;0;-99;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-99;4;5;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-99;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;-99;3;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;-99;textual requirements;-66;diagrams;-66;diagrams;textual requirements;textual requirements;-66;-66;-66;2;2;3;1;2;4;1;4;4;1;3;0;1;1;0;0;0;0;0;-99;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;6;14;10;0;Project lead leads also other projects;Project is still on early stage of development;We have tight schedule;we obtain more stakeholders;-66;Our morale is lower;Missing out some funcionalities;Not delivering on time;Additional requirements to be documented on every step;-66;-99;-99
590;0;0;31;6650617;-77;1708;169;50;21;-99;2;2;5;-99;2;3;-99;3;3;4;1;-99;7;-99;1;0;0;0;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-99;4;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-99;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;2;3;4;4;4;4;4;4;5;4;5;0;0;0;0;0;1;0;0;-99;4;4;3;4;3;4;2;3;3;4;2;4;2;4;1;3;3;1;3;3;2;2;1;3;4;4;3;12;2;4;14;10;too many people in between;too many people in between;lack of face to face meetings;poor backlog management;business changes convention;imprecise requirements;imprecise requirements;it takes longer to complete tasks than it could;delays;"previously completed tasks turn out to be for nothing; wasted time";-99;-99
591;0;0;31;6650617;-77;3666;169;4;22;Informatic company;2;1;5;-99;3;3;-99;3;1;2;1;-99;7;-99;0;0;1;0;-99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;2;2;4;2;1;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;-99;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;-99;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;-99;-66;-66;-66;-66;-66;-66;I project the rules of account creation and log in pages.;I recognize  and write constraints alanysing user behavoiurs.;-66;I check the law and create a note with needed information.;3;4;4;1;5;4;1;2;3;2;4;0;1;1;0;0;0;0;0;-99;4;3;3;2;3;4;4;4;3;3;3;4;4;5;3;4;3;1;3;3;2;2;1;2;3;3;3;8;14;17;13;15;no enough planning meetings to analyse the stakeholders needs;end date of the project;no prototype;any personal commuincation with the customer;wordpress constraints;need of additive problems solving;the tasks are not end on time or it is not done precisely enough;need of additive repairs;inaccuracy of the results with customer expectations;worst results;-99;-99
592;0;0;31;6650617;-77;773;169;25;22;Travel & tourism;1;1;6;-99;1;3;-99;2;2;3;8;-99;3;-99;1;0;0;0;-99;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;-99;2;2;2;2;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-99;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;-99;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;-99;-66;using quantified textual requirements;-66;-66;-66;-66;-66;using quantified textual requirements;-66;-66;3;3;4;2;5;2;2;4;4;1;5;0;1;1;0;0;0;0;0;-99;4;4;4;2;4;4;4;5;1;4;4;4;3;2;2;2;4;4;5;2;2;2;4;2;2;2;3;2;5;6;18;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
593;0;0;20;0;-77;0;-77;-66;-77;-66;-77;-77;-77;-66;-77;-77;-66;-77;-77;-77;-77;-66;-77;-66;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66
594;0;0;31;6650617;-77;3419;33;13;14;-99;1;1;4;Completely from home;1;12;Requirements Analyst;2;1;3;1;-99;1;-99;1;0;0;0;-99;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;-99;4;4;5;1;0;0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;-99;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;-99;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-99;Using quantified textual requirement;-66;-66;-66;-66;-66;-66;-66;-66;-66;4;4;4;4;5;5;2;5;2;2;4;1;1;1;1;0;0;0;0;-99;1;4;2;1;4;4;1;4;2;5;2;4;2;5;2;2;2;2;2;1;1;1;1;1;2;2;2;5;10;14;2;15;Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);Promising the client a feature without consulting the team (PO/Dev);No;-99
595;0;0;31;6650617;-77;1651;33;5;14;-99;2;1;6;-99;4;5;-99;3;2;4;1;-99;8;almost for a quarter;1;0;0;0;-99;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;-99;2;5;5;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;0;-99;1;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;-99;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;-99;textual;-66;-66;-66;textual;-66;-66;design;-66;-66;4;2;1;1;2;3;2;3;1;1;1;1;1;1;0;0;0;0;0;-99;3;5;5;3;2;4;3;4;2;5;3;4;2;5;4;4;3;3;3;3;1;1;1;1;4;2;2;2;6;15;14;10;não passar para o cliente a real situação do projeto;cliente querer coisas e essas coisas não serem faladas;pedir coisas muitas modernas sendo que o projeto tem uma tecologia defasada;pressão para entregar o requisito;muitas demandas e todas são prioridades;"quebra da expectativa do cliente; mais retrabalho para o time";quebra da expectativa do cliente;requisitos que poderiam ser bons requisitos com as tecnologias corretas, vão funcionar mal;requisitos com bugs;nada vai ser finalizado;não;-99
596;0;0;31;6650617;-77;1556;169;20;5;-99;2;1;5;-99;2;5;-99;1;1;2;2;-99;5;-99;1;0;0;0;-99;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;-99;1;4;2;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;-99;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;-99;1;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;1;1;0;-99;Quantified textual requirements for measurable aspects, refer to other projects documentation;Quantified textual requirements, component diagrams;Quantified textual requirements, Use performance testing benchmarks;-66;-66;-66;Refer to specific compliance standards, diagrams if apply;User interface wireframes, user journey maps;-66;Refer to specific regulatory standards, diagrams if apply;5;4;4;3;3;4;3;3;1;1;1;1;0;1;0;0;0;0;0;-99;1;2;2;2;1;4;2;2;2;4;1;2;1;2;2;1;1;1;2;2;1;1;3;3;2;1;2;2;5;7;11;24;"Misaligned expectations between stakeholders and developers; lack of understanding of the problem, instead literal implementation of the change";"No formal change management process; Over-reliance on tools like JIRA to for solving problems";"Poor delegation and prioritization; Lack of authority or involvement in day-to-day issues;";"Developers making assumptions about user needs; Weak review or acceptance criteria from product owners;";"Competing priorities across departments;Leadership failure in motivating or involving the team in goal setting.";"Scope creep due to unclear boundaries; Lower customer satisfaction; Increased cost and time due to rework;";"Increased cost and time due to rework; Reduced product quality or relevance;";"Lack of direction and prioritization for the team; ";"Wasted time and resources; Increased complexity and maintenance burden; Increased cost and time due to rework;";"Conflicts or duplication of work; Missed deadlines or inconsistent deliverables;";too much attachment to methodologies, technologies and tools, as a result, instead of looking for a problem in communication and in one's own approach, tools are replaced with new, more trendy ones;-99
597;0;0;20;0;-77;0;-77;-66;-77;-66;-77;-77;-77;-66;-77;-77;-66;-77;-77;-77;-77;-66;-77;-66;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66
598;0;0;20;0;-77;0;-77;-66;-77;-66;-77;-77;-77;-66;-77;-77;-66;-77;-77;-77;-77;-66;-77;-66;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66
599;0;0;20;0;-77;0;-77;-66;-77;-66;-77;-77;-77;-66;-77;-77;-66;-77;-77;-77;-77;-66;-77;-66;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66
600;0;0;22;6671742;-77;366;33;5;15;-99;2;1;5;-99;1;5;-99;3;1;2;1;-99;5;-99;1;0;0;0;-99;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;-99;2;5;5;1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;-99;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;-99;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;-99;-66;-66;-66;-66;-99;-66;-99;-66;-66;-99;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66
601;0;0;31;6650617;-77;1945;33;6;17;-99;2;2;5;-99;1;11;-99;1;2;2;6;-99;5;-99;1;0;0;0;-99;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;-99;1;5;5;2;0;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Pitches, from ShapeUp agile method.;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;-99;-66;reusability;performance efficiency;-66;availability;-66;security;usability;-66;-66;1;4;3;4;4;4;4;4;4;4;4;0;0;0;0;0;1;0;0;-99;4;4;2;5;2;4;1;2;2;2;2;4;2;2;2;4;2;1;1;2;3;2;1;1;2;2;2;16;12;5;8;11;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
602;0;0;31;6650617;-77;760;169;5;22;oil&gas;1;1;3;-99;3;1;-99;2;2;2;2;-99;2;-99;0;1;0;0;-99;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;-99;2;4;4;2;0;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;-99;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-99;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;-99;following guidelines and practices;following guidelines and practices;following guidelines and practices;-66;following guidelines and practices;-66;-66;-66;-66;-66;3;4;4;4;4;4;4;4;2;4;4;1;1;1;0;0;0;0;0;-99;4;4;2;2;2;2;2;4;4;4;2;2;2;2;2;2;4;2;2;4;2;2;4;2;2;2;4;4;10;11;5;1;personal disagreements;lack of final decision;implementing features that seems to be required;"too many tasks to remember;not reading group chat";lack of teambuilding;-99;-99;-99;-99;-99;-99;-99
603;0;0;22;6671762;-77;0;33;150;14;-99;1;1;6;-99;1;11;-99;-77;-77;-77;-77;-66;-77;-66;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66;-66
